date,latitude,longitude,temperature_2m,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m
2024-08-27 10:00:00+00:00,28.281891,68.438171,32.0085,992.8013,4,1,2,7,15,60
2024-08-27 11:00:00+00:00,28.281891,68.438171,32.2085,992.5077,2,1,3,6,15,60
2024-08-27 12:00:00+00:00,28.281891,68.438171,31.258501,992.98346,6,1,5,7,10,60
2024-08-27 13:00:00+00:00,28.281891,68.438171,32.0085,993.3973,5,2,3,6,10,60
2024-08-27 14:00:00+00:00,28.281891,68.438171,31.2085,993.6774,4,1,3,6,15,60
2024-08-27 15:00:00+00:00,28.281891,68.438171,30.0585,994.14813,9,1,9,10,15,90
2024-08-27 16:00:00+00:00,28.281891,68.438171,29.8085,995.03644,9,1,9,10,15,60
2024-08-27 17:00:00+00:00,28.281891,68.438171,29.4585,995.62445,10,1,10,10,15,60
2024-08-27 18:00:00+00:00,28.281891,68.438171,27.9085,996.38367,10,10,8,10,10,30
2024-08-27 19:00:00+00:00,28.281891,68.438171,27.0585,995.6691,10,6,10,10,10,60
2024-08-27 20:00:00+00:00,28.281891,68.438171,26.6085,995.65875,10,3,10,10,5,30
2024-08-27 21:00:00+00:00,28.281891,68.438171,26.4085,995.05835,10,10,7,10,5,330
2024-08-27 22:00:00+00:00,28.281891,68.438171,25.508501,995.13666,10,10,10,10,10,330
2024-08-27 23:00:00+00:00,28.281891,68.438171,25.3585,994.7361,10,10,5,10,10,0
2024-08-28 00:00:00+00:00,28.281891,68.438171,25.3585,995.13324,10,7,10,10,10,0
2024-08-28 01:00:00+00:00,28.281891,68.438171,25.6085,995.53613,10,1,10,10,5,30
2024-08-28 02:00:00+00:00,28.281891,68.438171,25.4585,995.9299,10,2,10,10,5,30
2024-08-28 03:00:00+00:00,28.281891,68.438171,26.1585,996.244,10,10,10,9,5,60
2024-08-28 04:00:00+00:00,28.281891,68.438171,26.508501,996.55005,10,10,8,5,5,30
2024-08-28 05:00:00+00:00,28.281891,68.438171,27.008501,996.66095,10,2,10,10,5,0
2024-08-28 06:00:00+00:00,28.281891,68.438171,27.0585,996.16565,7,1,10,1,5,30
2024-08-28 07:00:00+00:00,28.281891,68.438171,28.5585,995.6041,10,2,10,7,5,30
2024-08-28 08:00:00+00:00,28.281891,68.438171,29.508501,994.53326,7,2,4,8,5,0
2024-08-28 09:00:00+00:00,28.281891,68.438171,30.4085,994.05695,10,8,3,8,5,30
2024-08-28 10:00:00+00:00,28.281891,68.438171,28.3585,994.0105,10,3,8,10,5,30
2024-08-28 11:00:00+00:00,28.281891,68.438171,28.3085,993.0162,5,1,3,10,5,330
2024-08-28 12:00:00+00:00,28.281891,68.438171,28.9585,992.7331,4,1,1,10,5,330
2024-08-28 13:00:00+00:00,28.281891,68.438171,29.4585,992.74426,7,3,2,10,5,0
2024-08-28 14:00:00+00:00,28.281891,68.438171,28.5585,993.5186,5,1,3,10,0,30
2024-08-28 15:00:00+00:00,28.281891,68.438171,28.3085,994.1086,5,1,3,10,0,330
2024-08-28 16:00:00+00:00,28.281891,68.438171,28.3085,994.50586,9,1,9,10,0,0
2024-08-28 17:00:00+00:00,28.281891,68.438171,28.4085,995.3028,10,1,10,10,5,60
2024-08-28 18:00:00+00:00,28.281891,68.438171,28.5585,995.0083,9,2,10,4,10,60
2024-08-28 19:00:00+00:00,28.281891,68.438171,28.3585,994.80493,8,1,7,9,5,60
2024-08-28 20:00:00+00:00,28.281891,68.438171,27.9085,994.29816,7,1,6,10,5,30
2024-08-28 21:00:00+00:00,28.281891,68.438171,27.1585,993.8837,5,0,4,10,5,30
2024-08-28 22:00:00+00:00,28.281891,68.438171,26.9585,993.5812,5,0,3,10,5,0
2024-08-28 23:00:00+00:00,28.281891,68.438171,26.8585,993.7776,5,1,2,10,5,0
2024-08-29 00:00:00+00:00,28.281891,68.438171,26.6585,993.8722,6,1,4,10,0,0
2024-08-29 01:00:00+00:00,28.281891,68.438171,26.508501,993.67017,2,1,1,6,0,0
2024-08-29 02:00:00+00:00,28.281891,68.438171,27.258501,994.2832,2,0,1,8,0,0
2024-08-29 03:00:00+00:00,28.281891,68.438171,28.4085,994.6076,2,0,2,4,5,30
2024-08-29 04:00:00+00:00,28.281891,68.438171,29.9585,995.03986,1,0,2,1,5,0
2024-08-29 05:00:00+00:00,28.281891,68.438171,31.4585,995.07355,2,1,1,1,5,30
2024-08-29 06:00:00+00:00,28.281891,68.438171,32.7085,994.60474,2,1,2,1,10,60
2024-08-29 07:00:00+00:00,28.281891,68.438171,33.358498,993.9238,2,2,2,0,10,60
2024-08-29 08:00:00+00:00,28.281891,68.438171,33.7585,993.138,2,2,3,0,10,60
2024-08-29 09:00:00+00:00,28.281891,68.438171,34.158497,992.0541,2,2,3,0,10,60
2024-08-29 10:00:00+00:00,28.281891,68.438171,34.108498,990.9606,2,2,2,0,10,60
2024-08-29 11:00:00+00:00,28.281891,68.438171,33.8085,990.95404,2,2,2,1,10,60
2024-08-29 12:00:00+00:00,28.281891,68.438171,33.0585,991.1362,2,2,2,1,10,60
2024-08-29 13:00:00+00:00,28.281891,68.438171,32.158497,991.8115,1,0,1,1,5,60
2024-08-29 14:00:00+00:00,28.281891,68.438171,31.3085,992.5872,2,0,2,3,5,60
2024-08-29 15:00:00+00:00,28.281891,68.438171,30.7085,993.269,5,0,4,10,5,60
2024-08-29 16:00:00+00:00,28.281891,68.438171,30.4085,994.05695,4,0,4,4,5,60
2024-08-29 17:00:00+00:00,28.281891,68.438171,29.508501,994.33466,6,1,8,2,10,60
2024-08-29 18:00:00+00:00,28.281891,68.438171,29.008501,994.5217,6,1,5,9,10,60
2024-08-29 19:00:00+00:00,28.281891,68.438171,28.0585,994.99677,8,1,6,10,10,90
2024-08-29 20:00:00+00:00,28.281891,68.438171,26.4585,995.15845,10,10,8,10,10,60
2024-08-29 21:00:00+00:00,28.281891,68.438171,26.2085,995.05365,9,5,3,10,10,30
2024-08-29 22:00:00+00:00,28.281891,68.438171,25.9085,995.146,10,10,6,10,10,30
2024-08-29 23:00:00+00:00,28.281891,68.438171,25.8585,995.6413,10,10,7,10,5,30
2024-08-30 00:00:00+00:00,28.281891,68.438171,25.5585,995.63446,10,10,10,10,5,30
2024-08-30 01:00:00+00:00,28.281891,68.438171,25.9085,995.0467,10,10,10,10,10,60
2024-08-30 02:00:00+00:00,28.281891,68.438171,26.0585,995.44745,10,10,10,10,10,60
2024-08-30 03:00:00+00:00,28.281891,68.438171,26.1585,996.1447,10,10,8,10,10,90
2024-08-30 04:00:00+00:00,28.281891,68.438171,27.008501,997.05817,10,10,9,10,10,90
2024-08-30 05:00:00+00:00,28.281891,68.438171,28.508501,997.39056,10,6,6,10,10,90
2024-08-30 06:00:00+00:00,28.281891,68.438171,29.4585,997.5114,10,9,3,10,10,90
2024-08-30 07:00:00+00:00,28.281891,68.438171,29.6585,997.1185,10,10,3,10,10,90
2024-08-30 08:00:00+00:00,28.281891,68.438171,29.0585,996.6086,10,5,5,10,10,90
2024-08-30 09:00:00+00:00,28.281891,68.438171,29.6085,995.8266,10,4,7,10,5,60
2024-08-30 10:00:00+00:00,28.281891,68.438171,28.8585,995.5115,10,7,3,10,5,90
2024-08-30 11:00:00+00:00,28.281891,68.438171,27.4585,995.18164,4,1,1,10,5,60
2024-08-30 12:00:00+00:00,28.281891,68.438171,28.3585,995.3015,7,3,5,6,5,30
2024-08-30 13:00:00+00:00,28.281891,68.438171,29.4585,996.121,6,3,3,4,5,30
2024-08-30 14:00:00+00:00,28.281891,68.438171,28.7085,996.8986,6,3,4,6,5,60
2024-08-30 15:00:00+00:00,28.281891,68.438171,27.3585,997.6622,4,2,3,5,5,30
2024-08-30 16:00:00+00:00,28.281891,68.438171,26.9085,998.7443,2,2,1,1,5,30
2024-08-30 17:00:00+00:00,28.281891,68.438171,26.8085,999.4369,4,3,3,0,0,30
2024-08-30 18:00:00+00:00,28.281891,68.438171,26.1585,999.6204,7,5,4,0,5,0
2024-08-30 19:00:00+00:00,28.281891,68.438171,25.758501,999.80994,8,7,3,0,5,0
2024-08-30 20:00:00+00:00,28.281891,68.438171,25.508501,999.3075,10,10,4,0,5,30
2024-08-30 21:00:00+00:00,28.281891,68.438171,25.1585,999.1007,10,10,7,1,5,60
2024-08-30 22:00:00+00:00,28.281891,68.438171,24.7085,999.2887,10,10,10,2,5,90
2024-08-30 23:00:00+00:00,28.281891,68.438171,24.8585,999.1932,10,7,5,3,5,60
2024-08-16 00:00:00+00:00,30.677717,73.106812,26.8305,980.9061,6,2,1,10,0,0
2024-08-16 01:00:00+00:00,30.677717,73.106812,28.6805,981.71124,4,1,1,9,5,90
2024-08-16 02:00:00+00:00,30.677717,73.106812,29.3305,982.04675,6,2,2,10,5,120
2024-08-16 03:00:00+00:00,30.677717,73.106812,29.6805,982.65735,7,3,2,10,5,150
2024-08-16 04:00:00+00:00,30.677717,73.106812,30.780499,982.72687,9,5,3,10,5,150
2024-08-16 05:00:00+00:00,30.677717,73.106812,32.080498,982.7104,7,3,3,8,5,150
2024-08-16 06:00:00+00:00,30.677717,73.106812,32.3805,982.23883,7,3,2,10,0,150
2024-08-16 07:00:00+00:00,30.677717,73.106812,32.9305,982.1751,6,2,2,10,0,30
2024-08-16 08:00:00+00:00,30.677717,73.106812,33.8805,980.9585,5,1,2,10,0,30
2024-08-16 09:00:00+00:00,30.677717,73.106812,34.0305,979.88885,4,1,1,10,5,30
2024-08-16 10:00:00+00:00,30.677717,73.106812,33.7805,978.59845,5,1,1,10,5,30
2024-08-16 11:00:00+00:00,30.677717,73.106812,34.330498,978.7302,4,1,1,10,0,0
2024-08-16 12:00:00+00:00,30.677717,73.106812,32.080498,979.0816,5,1,2,10,5,0
2024-08-16 13:00:00+00:00,30.677717,73.106812,30.9805,980.18976,5,1,3,10,5,60
2024-08-16 14:00:00+00:00,30.677717,73.106812,29.880499,979.9243,4,0,1,10,5,60
2024-08-16 15:00:00+00:00,30.677717,73.106812,29.130499,980.6613,4,1,0,10,5,90
2024-08-16 16:00:00+00:00,30.677717,73.106812,28.630499,982.1984,4,1,0,10,5,90
2024-08-16 17:00:00+00:00,30.677717,73.106812,28.4305,982.8718,5,2,0,10,5,90
2024-08-16 18:00:00+00:00,30.677717,73.106812,27.030499,983.076,7,1,6,10,5,150
2024-08-16 19:00:00+00:00,30.677717,73.106812,26.780499,983.15796,10,9,3,10,5,120
2024-08-16 20:00:00+00:00,30.677717,73.106812,26.0805,982.52423,10,3,8,10,5,90
2024-08-16 21:00:00+00:00,30.677717,73.106812,26.0805,981.936,5,1,3,10,5,120
2024-08-16 22:00:00+00:00,30.677717,73.106812,26.0805,982.1321,5,2,1,10,5,90
2024-08-16 23:00:00+00:00,30.677717,73.106812,26.0805,982.52423,6,2,3,10,5,60
2024-08-17 00:00:00+00:00,30.677717,73.106812,26.030499,982.91327,10,10,2,10,5,60
2024-08-17 01:00:00+00:00,30.677717,73.106812,26.530499,983.14185,7,2,3,10,5,90
2024-08-17 02:00:00+00:00,30.677717,73.106812,26.7305,983.5467,10,4,5,10,5,90
2024-08-17 03:00:00+00:00,30.677717,73.106812,27.280499,983.68036,7,3,3,10,5,120
2024-08-17 04:00:00+00:00,30.677717,73.106812,28.780499,984.3652,8,4,3,10,10,120
2024-08-17 05:00:00+00:00,30.677717,73.106812,30.2305,984.65356,7,4,2,10,10,150
2024-08-17 06:00:00+00:00,30.677717,73.106812,31.3305,984.42865,8,4,4,10,10,150
2024-08-17 07:00:00+00:00,30.677717,73.106812,31.9805,983.78296,6,3,2,10,10,150
2024-08-17 08:00:00+00:00,30.677717,73.106812,32.6305,983.235,6,2,2,10,5,150
2024-08-17 09:00:00+00:00,30.677717,73.106812,33.1305,982.4816,10,9,3,10,5,180
2024-08-17 10:00:00+00:00,30.677717,73.106812,33.080498,981.89,5,1,2,10,5,180
2024-08-17 11:00:00+00:00,30.677717,73.106812,32.8805,981.9758,8,5,2,10,5,180
2024-08-17 12:00:00+00:00,30.677717,73.106812,29.280499,982.73004,10,8,6,10,10,240
2024-08-17 13:00:00+00:00,30.677717,73.106812,31.4305,983.45447,6,2,2,10,0,180
2024-08-17 14:00:00+00:00,30.677717,73.106812,28.9805,984.4758,10,7,9,10,0,330
2024-08-17 15:00:00+00:00,30.677717,73.106812,27.530499,984.5791,5,2,1,10,5,30
2024-08-17 16:00:00+00:00,30.677717,73.106812,27.0805,984.8441,4,0,1,10,0,30
2024-08-17 17:00:00+00:00,30.677717,73.106812,26.780499,985.3149,4,0,1,10,0,90
2024-08-17 18:00:00+00:00,30.677717,73.106812,26.780499,985.60895,4,1,0,10,0,30
2024-08-17 19:00:00+00:00,30.677717,73.106812,26.530499,985.29877,4,1,0,10,0,30
2024-08-17 20:00:00+00:00,30.677717,73.106812,26.2305,985.08307,4,1,1,10,0,0
2024-08-17 21:00:00+00:00,30.677717,73.106812,26.1805,985.0797,4,1,0,10,0,330
2024-08-17 22:00:00+00:00,30.677717,73.106812,26.1805,984.78564,5,2,1,10,0,0
2024-08-17 23:00:00+00:00,30.677717,73.106812,26.030499,985.07007,2,0,0,7,0,30
2024-08-18 00:00:00+00:00,30.677717,73.106812,25.7305,985.1483,4,0,0,10,0,180
2024-08-18 01:00:00+00:00,30.677717,73.106812,26.8305,984.82776,2,1,0,6,0,150
2024-08-18 02:00:00+00:00,30.677717,73.106812,27.630499,985.4677,4,1,1,9,5,150
2024-08-18 03:00:00+00:00,30.677717,73.106812,28.9305,985.6494,8,5,1,10,5,180
2024-08-18 04:00:00+00:00,30.677717,73.106812,30.3305,986.03253,7,4,1,10,5,180
2024-08-18 05:00:00+00:00,30.677717,73.106812,31.4305,986.3966,4,1,0,9,5,210
2024-08-18 06:00:00+00:00,30.677717,73.106812,32.6305,986.17737,5,2,1,10,5,210
2024-08-18 07:00:00+00:00,30.677717,73.106812,33.330498,985.6327,4,1,1,10,5,240
2024-08-18 08:00:00+00:00,30.677717,73.106812,33.9305,984.8851,5,2,1,10,5,240
2024-08-18 09:00:00+00:00,30.677717,73.106812,34.1305,984.0148,5,2,1,10,5,240
2024-08-18 10:00:00+00:00,30.677717,73.106812,34.1805,983.037,5,2,1,10,5,240
2024-08-18 11:00:00+00:00,30.677717,73.106812,34.0305,982.53723,4,2,1,7,5,240
2024-08-18 12:00:00+00:00,30.677717,73.106812,33.4305,982.40204,4,1,1,9,5,240
2024-08-18 13:00:00+00:00,30.677717,73.106812,32.3805,983.1215,5,2,1,10,0,270
2024-08-18 14:00:00+00:00,30.677717,73.106812,31.130499,983.0434,5,2,1,10,5,240
2024-08-18 15:00:00+00:00,30.677717,73.106812,30.6805,983.50525,4,0,1,10,5,240
2024-08-18 16:00:00+00:00,30.677717,73.106812,29.8305,984.2359,4,1,0,10,5,240
2024-08-18 17:00:00+00:00,30.677717,73.106812,29.3305,984.69434,4,1,0,10,5,240
2024-08-18 18:00:00+00:00,30.677717,73.106812,28.9305,984.963,4,1,0,10,5,210
2024-08-18 19:00:00+00:00,30.677717,73.106812,28.5805,984.9405,1,1,1,1,5,210
2024-08-18 20:00:00+00:00,30.677717,73.106812,28.2305,984.722,2,1,1,4,5,210
2024-08-18 21:00:00+00:00,30.677717,73.106812,27.9805,984.41174,4,1,0,10,5,240
2024-08-18 22:00:00+00:00,30.677717,73.106812,27.630499,983.899,2,1,1,6,5,240
2024-08-18 23:00:00+00:00,30.677717,73.106812,27.3305,983.3895,1,0,0,1,5,240
2024-08-19 00:00:00+00:00,30.677717,73.106812,27.130499,983.86676,2,1,0,10,5,210
2024-08-19 01:00:00+00:00,30.677717,73.106812,28.4305,984.4407,4,1,1,10,0,210
2024-08-19 02:00:00+00:00,30.677717,73.106812,29.0805,984.9727,10,1,10,10,5,180
2024-08-19 03:00:00+00:00,30.677717,73.106812,29.4305,984.7989,8,0,8,10,5,210
2024-08-19 04:00:00+00:00,30.677717,73.106812,30.7305,984.9793,6,1,5,10,5,210
2024-08-19 05:00:00+00:00,30.677717,73.106812,32.1805,985.16846,5,1,2,9,5,210
2024-08-19 06:00:00+00:00,30.677717,73.106812,33.0305,984.73126,10,10,1,2,5,210
2024-08-19 07:00:00+00:00,30.677717,73.106812,33.7805,983.9931,10,10,1,1,5,240
2024-08-19 08:00:00+00:00,30.677717,73.106812,33.7805,982.9141,10,10,1,2,5,240
2024-08-19 09:00:00+00:00,30.677717,73.106812,34.580498,982.0808,10,10,3,3,5,240
2024-08-19 10:00:00+00:00,30.677717,73.106812,34.4805,981.38794,5,5,2,1,5,240
2024-08-19 11:00:00+00:00,30.677717,73.106812,34.1305,980.58167,2,2,3,1,5,240
2024-08-19 12:00:00+00:00,30.677717,73.106812,33.330498,980.23816,2,2,2,1,5,240
2024-08-19 13:00:00+00:00,30.677717,73.106812,31.9805,981.135,2,1,3,3,5,240
2024-08-19 14:00:00+00:00,30.677717,73.106812,30.630499,981.0505,2,1,1,2,0,240
2024-08-19 15:00:00+00:00,30.677717,73.106812,30.1805,981.51245,1,0,1,1,5,180
2024-08-19 16:00:00+00:00,30.677717,73.106812,29.880499,981.9836,1,0,1,1,5,180
2024-08-19 17:00:00+00:00,30.677717,73.106812,29.4805,982.44855,1,1,0,0,5,180
2024-08-19 18:00:00+00:00,30.677717,73.106812,29.130499,982.5244,1,1,0,0,5,180
2024-08-19 19:00:00+00:00,30.677717,73.106812,28.880499,982.5083,1,1,1,0,5,180
2024-08-19 20:00:00+00:00,30.677717,73.106812,28.630499,982.1984,2,1,1,0,5,180
2024-08-19 21:00:00+00:00,30.677717,73.106812,28.530499,981.7997,1,1,1,0,5,210
2024-08-19 22:00:00+00:00,30.677717,73.106812,28.2305,981.5844,1,1,1,0,5,210
2024-08-19 23:00:00+00:00,30.677717,73.106812,28.030499,981.5718,1,1,1,0,5,210
2024-08-20 00:00:00+00:00,30.677717,73.106812,27.7305,981.65045,0,0,0,0,5,210
2024-08-20 01:00:00+00:00,30.677717,73.106812,28.6805,982.5937,1,1,0,1,5,180
2024-08-20 02:00:00+00:00,30.677717,73.106812,29.4805,982.93884,1,0,0,1,5,180
2024-08-20 03:00:00+00:00,30.677717,73.106812,30.630499,982.8157,0,0,0,0,5,180
2024-08-20 04:00:00+00:00,30.677717,73.106812,32.0305,983.0996,0,0,0,0,5,210
2024-08-20 05:00:00+00:00,30.677717,73.106812,33.2305,983.5667,1,1,1,0,5,210
2024-08-20 06:00:00+00:00,30.677717,73.106812,34.0305,983.7143,2,2,2,0,5,210
2024-08-20 07:00:00+00:00,30.677717,73.106812,34.5305,983.8433,4,2,3,0,5,210
2024-08-20 08:00:00+00:00,30.677717,73.106812,35.1805,983.19653,9,9,2,1,5,210
2024-08-20 09:00:00+00:00,30.677717,73.106812,35.1305,982.0163,10,10,10,1,5,180
2024-08-20 10:00:00+00:00,30.677717,73.106812,31.2305,982.1668,8,3,8,3,0,240
2024-08-20 11:00:00+00:00,30.677717,73.106812,28.9805,981.24005,2,1,1,3,0,240
2024-08-20 12:00:00+00:00,30.677717,73.106812,30.780499,981.35394,2,2,2,1,0,270
2024-08-20 13:00:00+00:00,30.677717,73.106812,33.2305,981.507,4,3,3,1,5,150
2024-08-20 14:00:00+00:00,30.677717,73.106812,31.8305,982.30255,6,2,5,2,0,150
2024-08-20 15:00:00+00:00,30.677717,73.106812,31.280499,983.0526,4,2,3,1,0,150
2024-08-20 16:00:00+00:00,30.677717,73.106812,30.780499,983.8056,1,1,1,1,5,120
2024-08-20 17:00:00+00:00,30.677717,73.106812,30.0805,984.25165,1,1,1,1,5,120
2024-08-20 18:00:00+00:00,30.677717,73.106812,29.5805,984.5143,1,0,1,1,5,120
2024-08-20 19:00:00+00:00,30.677717,73.106812,29.280499,984.49506,1,1,1,1,5,120
2024-08-20 20:00:00+00:00,30.677717,73.106812,29.130499,983.79913,1,1,1,0,5,120
2024-08-20 21:00:00+00:00,30.677717,73.106812,29.1805,983.41003,1,1,1,0,5,150
2024-08-20 22:00:00+00:00,30.677717,73.106812,29.130499,983.0147,1,1,1,0,5,180
2024-08-20 23:00:00+00:00,30.677717,73.106812,28.630499,984.5517,8,5,5,1,5,330
2024-08-21 00:00:00+00:00,30.677717,73.106812,24.880499,984.7008,5,2,5,2,5,60
2024-08-21 01:00:00+00:00,30.677717,73.106812,27.1805,984.7526,2,1,1,6,10,60
2024-08-21 02:00:00+00:00,30.677717,73.106812,27.280499,985.64124,4,1,3,5,10,120
2024-08-21 03:00:00+00:00,30.677717,73.106812,28.380499,985.8103,1,0,1,3,10,150
2024-08-21 04:00:00+00:00,30.677717,73.106812,30.280499,986.02954,1,0,1,1,5,150
2024-08-21 05:00:00+00:00,30.677717,73.106812,32.0305,986.2379,1,0,2,1,5,180
2024-08-21 06:00:00+00:00,30.677717,73.106812,33.7305,985.9517,1,1,1,0,5,150
2024-08-21 07:00:00+00:00,30.677717,73.106812,34.7305,985.4248,1,1,1,1,5,150
2024-08-21 08:00:00+00:00,30.677717,73.106812,35.4305,984.48694,2,1,1,1,0,120
2024-08-21 09:00:00+00:00,30.677717,73.106812,35.330498,983.8922,10,10,2,1,5,90
2024-08-21 10:00:00+00:00,30.677717,73.106812,33.6805,983.1041,2,1,3,2,5,60
2024-08-21 11:00:00+00:00,30.677717,73.106812,34.580498,982.6693,4,0,3,6,0,30
2024-08-21 12:00:00+00:00,30.677717,73.106812,33.6305,982.2183,4,1,2,4,5,300
2024-08-21 13:00:00+00:00,30.677717,73.106812,30.3305,982.9926,2,0,1,5,0,240
2024-08-21 14:00:00+00:00,30.677717,73.106812,29.780499,983.056,1,0,1,2,0,60
2024-08-21 15:00:00+00:00,30.677717,73.106812,29.5805,983.72986,1,0,1,1,0,270
2024-08-21 16:00:00+00:00,30.677717,73.106812,28.9805,984.0836,1,0,1,0,0,210
2024-08-21 17:00:00+00:00,30.677717,73.106812,28.4805,984.34595,1,0,0,1,0,210
2024-08-21 18:00:00+00:00,30.677717,73.106812,28.1805,984.52277,1,0,0,1,0,210
2024-08-21 19:00:00+00:00,30.677717,73.106812,28.030499,984.70935,1,0,1,0,0,180
2024-08-21 20:00:00+00:00,30.677717,73.106812,28.4805,984.34595,1,1,1,0,0,150
2024-08-21 21:00:00+00:00,30.677717,73.106812,28.3305,984.1403,1,1,1,0,0,90
2024-08-21 22:00:00+00:00,30.677717,73.106812,27.4305,983.9844,1,1,1,0,0,30
2024-08-21 23:00:00+00:00,30.677717,73.106812,27.2305,984.06946,2,1,1,2,0,0
2024-08-22 00:00:00+00:00,30.677717,73.106812,27.130499,984.357,1,0,1,1,0,30
2024-08-22 01:00:00+00:00,30.677717,73.106812,27.7305,984.2977,1,0,1,0,5,60
2024-08-22 02:00:00+00:00,30.677717,73.106812,28.6805,984.7509,0,0,0,0,0,60
2024-08-22 03:00:00+00:00,30.677717,73.106812,30.4305,984.96045,0,0,0,0,0,60
2024-08-22 04:00:00+00:00,30.677717,73.106812,31.880499,985.05176,0,0,0,0,0,30
2024-08-22 05:00:00+00:00,30.677717,73.106812,33.080498,984.93054,1,1,0,1,0,90
2024-08-22 06:00:00+00:00,30.677717,73.106812,33.9805,984.2016,1,1,1,2,0,120
2024-08-22 07:00:00+00:00,30.677717,73.106812,34.8805,983.57043,1,1,1,2,5,120
2024-08-22 08:00:00+00:00,30.677717,73.106812,35.6305,983.02783,2,1,1,1,0,150
2024-08-22 09:00:00+00:00,30.677717,73.106812,35.830498,982.45135,9,9,1,1,0,180
2024-08-22 10:00:00+00:00,30.677717,73.106812,35.830498,981.37225,10,9,3,2,0,240
2024-08-22 11:00:00+00:00,30.677717,73.106812,35.330498,980.45886,2,1,3,4,5,330
2024-08-22 12:00:00+00:00,30.677717,73.106812,33.4305,980.63654,2,1,3,1,5,300
2024-08-22 13:00:00+00:00,30.677717,73.106812,33.0305,981.0042,1,1,1,2,0,210
2024-08-22 14:00:00+00:00,30.677717,73.106812,31.9305,981.5242,1,0,1,1,5,180
2024-08-22 15:00:00+00:00,30.677717,73.106812,30.9805,982.24915,1,0,1,1,5,210
2024-08-22 16:00:00+00:00,30.677717,73.106812,30.130499,982.8822,1,1,1,1,0,150
2024-08-22 17:00:00+00:00,30.677717,73.106812,29.880499,983.35645,1,0,1,1,5,150
2024-08-22 18:00:00+00:00,30.677717,73.106812,29.4805,983.52716,1,0,1,1,5,150
2024-08-22 19:00:00+00:00,30.677717,73.106812,28.9305,983.4922,1,1,1,1,5,150
2024-08-22 20:00:00+00:00,30.677717,73.106812,28.780499,983.0904,1,1,1,1,0,90
2024-08-22 21:00:00+00:00,30.677717,73.106812,28.530499,982.8783,1,1,1,0,0,120
2024-08-22 22:00:00+00:00,30.677717,73.106812,28.380499,982.7706,1,1,1,0,5,150
2024-08-22 23:00:00+00:00,30.677717,73.106812,27.5805,983.3076,4,1,4,1,10,120
2024-08-23 00:00:00+00:00,30.677717,73.106812,27.130499,983.67065,2,1,3,3,0,30
2024-08-23 01:00:00+00:00,30.677717,73.106812,27.880499,984.3073,2,1,1,2,5,90
2024-08-23 02:00:00+00:00,30.677717,73.106812,27.280499,984.56274,2,0,1,2,5,90
2024-08-23 03:00:00+00:00,30.677717,73.106812,28.9805,984.5739,2,0,2,5,5,120
2024-08-23 04:00:00+00:00,30.677717,73.106812,30.780499,985.2766,1,1,1,1,5,150
2024-08-23 05:00:00+00:00,30.677717,73.106812,32.580498,985.1936,1,0,1,1,5,150
2024-08-23 06:00:00+00:00,30.677717,73.106812,33.6805,984.7716,1,1,1,1,5,150
2024-08-23 07:00:00+00:00,30.677717,73.106812,34.7805,984.34894,2,1,1,1,5,120
2024-08-23 08:00:00+00:00,30.677717,73.106812,35.2805,983.88947,1,1,1,1,5,90
2024-08-23 09:00:00+00:00,30.677717,73.106812,35.6305,983.22406,1,1,1,1,5,90
2024-08-23 10:00:00+00:00,30.677717,73.106812,35.7305,982.2489,2,2,1,1,0,60
2024-08-23 11:00:00+00:00,30.677717,73.106812,35.4805,981.5472,4,4,1,1,5,30
2024-08-23 12:00:00+00:00,30.677717,73.106812,34.9305,981.023,2,1,1,2,5,60
2024-08-23 13:00:00+00:00,30.677717,73.106812,33.080498,982.1843,1,1,1,2,5,90
2024-08-23 14:00:00+00:00,30.677717,73.106812,31.8305,982.4987,1,1,1,1,5,120
2024-08-23 15:00:00+00:00,30.677717,73.106812,31.2305,983.2456,1,0,1,1,5,150
2024-08-23 16:00:00+00:00,30.677717,73.106812,30.4305,983.68555,1,0,1,0,5,150
2024-08-23 17:00:00+00:00,30.677717,73.106812,29.9305,983.9483,1,0,1,0,5,150
2024-08-23 18:00:00+00:00,30.677717,73.106812,29.630499,984.1251,1,0,1,0,5,150
2024-08-23 19:00:00+00:00,30.677717,73.106812,29.2305,984.0017,1,0,1,0,5,150
2024-08-23 20:00:00+00:00,30.677717,73.106812,28.880499,983.9791,1,0,1,0,5,180
2024-08-23 21:00:00+00:00,30.677717,73.106812,28.5805,983.8619,1,1,1,1,5,180
2024-08-23 22:00:00+00:00,30.677717,73.106812,28.030499,983.925,1,1,1,1,0,180
2024-08-23 23:00:00+00:00,30.677717,73.106812,27.630499,983.997,2,0,0,7,5,150
2024-08-24 00:00:00+00:00,30.677717,73.106812,27.4805,984.0855,2,0,0,7,0,150
2024-08-24 01:00:00+00:00,30.677717,73.106812,28.6805,984.6529,1,1,0,0,0,120
2024-08-24 02:00:00+00:00,30.677717,73.106812,29.7305,985.5042,1,1,0,0,5,120
2024-08-24 03:00:00+00:00,30.677717,73.106812,31.380499,985.80475,0,0,0,0,0,150
2024-08-24 04:00:00+00:00,30.677717,73.106812,32.6305,986.0793,0,0,0,0,0,60
2024-08-24 05:00:00+00:00,30.677717,73.106812,33.7805,985.95483,2,1,1,0,5,90
